Ch1_X	Ch1_Y	Ch1_Z	Ch1_phi	Ch1_theta	Ch1_RMS	Ch1_Extra	Ch2_X	Ch2_Y	Ch2_Z	Ch2_phi	Ch2_theta	Ch2_RMS	Ch2_Extra	Ch3_X	Ch3_Y	Ch3_Z	Ch3_phi	Ch3_theta	Ch3_RMS	Ch3_Extra	Ch4_X	Ch4_Y	Ch4_Z	Ch4_phi	Ch4_theta	Ch4_RMS	Ch4_Extra	Ch5_X	Ch5_Y	Ch5_Z	Ch5_phi	Ch5_theta	Ch5_RMS	Ch5_Extra	Ch6_X	Ch6_Y	Ch6_Z	Ch6_phi	Ch6_theta	Ch6_RMS	Ch6_Extra	Ch7_X	Ch7_Y	Ch7_Z	Ch7_phi	Ch7_theta	Ch7_RMS	Ch7_Extra	Ch8_X	Ch8_Y	Ch8_Z	Ch8_phi	Ch8_theta	Ch8_RMS	Ch8_Extra	Ch9_X	Ch9_Y	Ch9_Z	Ch9_phi	Ch9_theta	Ch9_RMS	Ch9_Extra	Ch10_X	Ch10_Y	Ch10_Z	Ch10_phi	Ch10_theta	Ch10_RMS	Ch10_Extra	Ch11_X	Ch11_Y	Ch11_Z	Ch11_phi	Ch11_theta	Ch11_RMS	Ch11_Extra	Ch12_X	Ch12_Y	Ch12_Z	Ch12_phi	Ch12_theta	Ch12_RMS	Ch12_Extra
-40.63	-55.45	21.59	-160.82	54.97	0.00	0.00	-49.60	69.59	17.34	4.92	-18.10	0.00	0.00	29.31	10.26	-26.78	119.34	-77.06	0.00	0.00	56.93	9.26	-38.85	87.93	53.68	0.00	0.00	74.94	9.97	-58.92	81.48	-0.50	0.00	0.00	82.42	15.88	-37.32	-81.93	67.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.61	-55.44	21.58	-160.91	54.96	0.00	0.00	-49.61	69.59	17.35	4.85	-18.10	0.00	0.00	29.27	10.12	-26.71	119.36	-77.14	0.00	0.00	57.16	9.16	-38.80	87.77	53.62	0.00	0.00	74.96	9.80	-58.87	81.43	-0.53	0.00	0.00	82.43	15.87	-37.25	-81.89	67.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.61	-55.37	21.58	-160.81	54.94	0.00	0.00	-49.61	69.53	17.36	4.90	-18.11	0.00	0.00	29.34	10.26	-26.79	118.94	-77.13	0.00	0.00	56.90	9.25	-38.78	87.57	53.64	0.00	0.00	74.87	9.85	-59.00	81.47	-0.50	0.00	0.00	82.71	16.03	-37.25	-82.30	67.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.63	-55.45	21.59	-160.83	54.98	0.00	0.00	-49.60	69.60	17.33	4.88	-18.08	0.00	0.00	29.26	10.18	-26.70	118.92	-77.18	0.00	0.00	57.04	9.27	-38.67	87.45	53.58	0.00	0.00	74.88	9.88	-58.91	81.49	-0.52	0.00	0.00	82.30	15.86	-37.21	-82.12	67.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.62	-55.44	21.59	-160.84	54.96	0.00	0.00	-49.61	69.60	17.34	4.86	-18.09	0.00	0.00	29.49	10.27	-26.69	118.32	-77.27	0.00	0.00	57.28	9.22	-38.64	87.41	53.51	0.00	0.00	75.05	9.77	-58.84	81.33	-0.55	0.00	0.00	82.16	15.74	-37.28	-82.15	67.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.63	-55.39	21.58	-160.76	54.97	0.00	0.00	-49.61	69.54	17.34	4.93	-18.09	0.00	0.00	29.39	10.29	-26.72	118.24	-77.31	0.00	0.00	56.87	9.31	-38.58	87.08	53.46	0.00	0.00	74.94	9.95	-58.97	81.41	-0.51	0.00	0.00	82.65	16.02	-37.16	-82.52	67.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.63	-55.42	21.59	-160.80	54.96	0.00	0.00	-49.61	69.59	17.34	4.88	-18.09	0.00	0.00	29.29	10.16	-26.72	118.39	-77.34	0.00	0.00	56.99	9.21	-38.51	86.93	53.36	0.00	0.00	74.92	9.80	-58.91	81.36	-0.51	0.00	0.00	82.37	15.80	-37.20	-82.52	67.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.62	-55.43	21.57	-160.83	54.96	0.00	0.00	-49.56	69.58	17.35	4.85	-18.10	0.00	0.00	29.44	10.12	-26.70	118.05	-77.43	0.00	0.00	56.99	9.22	-38.48	86.74	53.32	0.00	0.00	74.93	9.69	-58.91	81.34	-0.54	0.00	0.00	82.46	15.80	-37.17	-82.70	67.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.62	-55.39	21.58	-160.83	54.97	0.00	0.00	-49.61	69.62	17.32	4.87	-18.10	0.00	0.00	29.08	10.10	-26.71	118.47	-77.47	0.00	0.00	57.01	9.27	-38.44	86.62	53.21	0.00	0.00	75.01	9.82	-58.93	81.36	-0.55	0.00	0.00	82.43	15.88	-37.15	-82.72	67.95	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.67	-55.45	21.58	-160.85	54.97	0.00	0.00	-49.60	69.57	17.33	4.84	-18.10	0.00	0.00	29.49	10.17	-26.68	117.40	-77.51	0.00	0.00	57.08	9.17	-38.37	86.37	53.12	0.00	0.00	74.88	9.66	-58.93	81.33	-0.54	0.00	0.00	82.63	15.79	-37.10	-83.05	67.96	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.59	-55.43	21.60	-160.80	54.95	0.00	0.00	-49.65	69.59	17.33	4.90	-18.08	0.00	0.00	29.35	10.19	-26.61	117.56	-77.59	0.00	0.00	57.03	9.32	-38.31	86.30	53.04	0.00	0.00	75.06	9.83	-58.86	81.35	-0.58	0.00	0.00	82.66	15.96	-37.04	-83.18	67.96	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.62	-55.44	21.58	-160.81	54.95	0.00	0.00	-49.64	69.58	17.34	4.88	-18.08	0.00	0.00	29.45	10.18	-26.64	117.17	-77.64	0.00	0.00	57.09	9.29	-38.21	86.11	52.96	0.00	0.00	74.90	9.79	-58.92	81.35	-0.58	0.00	0.00	82.43	15.83	-37.10	-83.05	67.96	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.60	-55.44	21.60	-160.84	54.96	0.00	0.00	-49.58	69.59	17.34	4.86	-18.09	0.00	0.00	29.40	10.11	-26.67	117.16	-77.71	0.00	0.00	57.16	9.26	-38.16	85.93	52.84	0.00	0.00	74.96	9.73	-58.88	81.27	-0.61	0.00	0.00	82.49	15.74	-37.07	-83.06	68.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.62	-55.42	21.63	-160.86	54.97	0.00	0.00	-49.58	69.62	17.35	4.85	-18.09	0.00	0.00	29.34	10.13	-26.58	117.24	-77.73	0.00	0.00	57.14	9.28	-38.11	85.78	52.79	0.00	0.00	74.93	9.72	-58.90	81.31	-0.62	0.00	0.00	82.61	15.70	-37.02	-83.25	68.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.66	-55.45	21.56	-160.81	54.98	0.00	0.00	-49.61	69.59	17.33	4.85	-18.11	0.00	0.00	29.39	10.11	-26.64	116.95	-77.78	0.00	0.00	57.09	9.27	-38.13	85.62	52.74	0.00	0.00	74.86	9.69	-59.00	81.31	-0.60	0.00	0.00	82.72	15.80	-37.06	-83.43	68.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.63	-55.40	21.61	-160.81	54.96	0.00	0.00	-49.64	69.63	17.32	4.88	-18.08	0.00	0.00	29.28	10.19	-26.57	116.93	-77.82	0.00	0.00	56.98	9.37	-37.97	85.52	52.63	0.00	0.00	74.91	9.79	-58.90	81.33	-0.61	0.00	0.00	82.39	15.84	-37.03	-83.26	68.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.58	-55.41	21.62	-160.79	54.94	0.00	0.00	-49.60	69.62	17.35	4.89	-18.06	0.00	0.00	29.76	10.34	-26.55	115.94	-77.88	0.00	0.00	57.10	9.39	-37.93	85.46	52.55	0.00	0.00	74.98	9.71	-58.83	81.31	-0.66	0.00	0.00	82.54	15.83	-36.93	-83.42	68.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.68	-55.48	21.56	-160.74	54.97	0.00	0.00	-49.63	69.56	17.39	4.87	-18.10	0.00	0.00	29.43	10.13	-26.59	116.30	-77.83	0.00	0.00	56.95	9.31	-37.95	85.18	52.52	0.00	0.00	74.90	9.68	-58.96	81.31	-0.64	0.00	0.00	82.11	15.63	-37.10	-83.18	68.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.68	-55.44	21.57	-160.78	54.98	0.00	0.00	-49.59	69.60	17.33	4.85	-18.10	0.00	0.00	29.33	10.05	-26.63	116.50	-77.89	0.00	0.00	57.00	9.29	-37.87	85.11	52.41	0.00	0.00	74.88	9.65	-58.95	81.30	-0.66	0.00	0.00	82.49	15.70	-37.01	-83.59	68.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.65	-55.45	21.58	-160.76	54.97	0.00	0.00	-49.59	69.60	17.33	4.86	-18.09	0.00	0.00	29.33	10.01	-26.58	116.29	-77.90	0.00	0.00	57.21	9.31	-37.81	85.02	52.30	0.00	0.00	74.92	9.63	-58.94	81.29	-0.66	0.00	0.00	82.70	15.71	-36.94	-83.86	68.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.61	-55.43	21.58	-160.75	54.96	0.00	0.00	-49.62	69.60	17.30	4.89	-18.08	0.00	0.00	29.55	10.15	-26.57	115.75	-77.96	0.00	0.00	56.94	9.42	-37.78	84.93	52.22	0.00	0.00	74.87	9.67	-58.94	81.31	-0.71	0.00	0.00	82.23	15.73	-36.97	-83.76	68.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.59	-55.45	21.59	-160.73	54.95	0.00	0.00	-49.56	69.60	17.35	4.89	-18.07	0.00	0.00	29.32	10.00	-26.52	116.17	-77.93	0.00	0.00	57.20	9.37	-37.68	84.89	52.15	0.00	0.00	74.86	9.62	-58.96	81.33	-0.68	0.00	0.00	82.67	15.72	-36.82	-84.17	68.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.62	-55.42	21.60	-160.75	54.95	0.00	0.00	-49.59	69.63	17.30	4.88	-18.07	0.00	0.00	29.39	10.06	-26.52	115.92	-77.96	0.00	0.00	57.15	9.41	-37.63	84.73	52.08	0.00	0.00	74.83	9.70	-58.94	81.34	-0.70	0.00	0.00	82.31	15.70	-36.84	-84.27	68.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.65	-55.44	21.62	-160.75	54.96	0.00	0.00	-49.61	69.61	17.32	4.88	-18.08	0.00	0.00	29.42	10.02	-26.50	115.82	-77.96	0.00	0.00	57.17	9.39	-37.61	84.65	52.00	0.00	0.00	74.85	9.66	-59.02	81.35	-0.67	0.00	0.00	82.71	15.75	-36.78	-84.85	68.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.66	-55.43	21.61	-160.72	54.97	0.00	0.00	-49.65	69.63	17.31	4.90	-18.10	0.00	0.00	29.65	10.13	-26.48	115.14	-78.00	0.00	0.00	57.16	9.40	-37.62	84.56	51.92	0.00	0.00	74.75	9.69	-59.02	81.39	-0.70	0.00	0.00	82.44	15.69	-36.85	-84.87	68.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.63	-55.43	21.62	-160.73	54.95	0.00	0.00	-49.59	69.63	17.34	4.89	-18.09	0.00	0.00	29.48	10.03	-26.46	115.40	-77.97	0.00	0.00	57.18	9.36	-37.53	84.52	51.83	0.00	0.00	74.77	9.60	-59.05	81.41	-0.67	0.00	0.00	82.56	15.72	-36.70	-85.24	68.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.64	-55.45	21.59	-160.71	54.95	0.00	0.00	-49.61	69.61	17.31	4.90	-18.10	0.00	0.00	29.91	10.16	-26.47	114.62	-78.01	0.00	0.00	57.02	9.44	-37.53	84.38	51.77	0.00	0.00	74.66	9.67	-59.13	81.46	-0.65	0.00	0.00	82.76	15.71	-36.64	-85.76	68.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.65	-55.47	21.61	-160.72	54.94	0.00	0.00	-49.55	69.60	17.37	4.88	-18.09	0.00	0.00	29.63	10.03	-26.41	115.16	-77.95	0.00	0.00	57.12	9.37	-37.41	84.35	51.67	0.00	0.00	74.70	9.63	-59.14	81.49	-0.60	0.00	0.00	82.80	15.56	-36.58	-86.26	68.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.64	-55.45	21.59	-160.70	54.94	0.00	0.00	-49.60	69.61	17.32	4.91	-18.09	0.00	0.00	29.59	10.04	-26.44	115.22	-77.94	0.00	0.00	57.08	9.40	-37.37	84.41	51.57	0.00	0.00	74.50	9.56	-59.21	81.51	-0.62	0.00	0.00	82.67	15.65	-36.53	-86.40	68.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.63	-55.41	21.64	-160.74	54.93	0.00	0.00	-49.57	69.65	17.33	4.91	-18.09	0.00	0.00	29.76	10.08	-26.36	114.93	-77.97	0.00	0.00	57.31	9.46	-37.33	84.52	51.51	0.00	0.00	74.62	9.58	-59.20	81.53	-0.65	0.00	0.00	82.44	15.58	-36.51	-86.47	68.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.63	-55.44	21.60	-160.70	54.94	0.00	0.00	-49.59	69.61	17.31	4.93	-18.11	0.00	0.00	29.86	10.10	-26.38	114.89	-77.95	0.00	0.00	57.30	9.48	-37.37	84.55	51.44	0.00	0.00	74.52	9.57	-59.32	81.57	-0.62	0.00	0.00	82.53	15.60	-36.53	-86.96	68.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.66	-55.45	21.59	-160.67	54.94	0.00	0.00	-49.61	69.59	17.34	4.94	-18.12	0.00	0.00	29.76	10.03	-26.36	115.07	-77.94	0.00	0.00	57.18	9.47	-37.35	84.56	51.37	0.00	0.00	74.38	9.56	-59.41	81.64	-0.61	0.00	0.00	82.55	15.55	-36.48	-87.34	68.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.67	-55.45	21.63	-160.71	54.94	0.00	0.00	-49.55	69.60	17.37	4.91	-18.12	0.00	0.00	29.72	9.93	-26.32	115.21	-77.93	0.00	0.00	57.15	9.42	-37.29	84.56	51.30	0.00	0.00	74.36	9.49	-59.42	81.68	-0.63	0.00	0.00	82.46	15.43	-36.38	-87.42	69.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.60	-55.42	21.61	-160.67	54.92	0.00	0.00	-49.64	69.61	17.30	4.99	-18.10	0.00	0.00	29.78	10.08	-26.33	115.21	-77.92	0.00	0.00	57.10	9.58	-37.27	84.68	51.24	0.00	0.00	74.34	9.60	-59.44	81.78	-0.67	0.00	0.00	82.54	15.66	-36.30	-87.61	69.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.64	-55.43	21.62	-160.71	54.92	0.00	0.00	-49.55	69.60	17.33	4.93	-18.11	0.00	0.00	29.84	10.01	-26.32	115.24	-77.88	0.00	0.00	57.12	9.48	-37.24	84.65	51.19	0.00	0.00	74.29	9.42	-59.49	81.76	-0.67	0.00	0.00	82.74	15.57	-36.24	-88.02	69.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.63	-55.45	21.62	-160.67	54.92	0.00	0.00	-49.59	69.57	17.35	4.97	-18.11	0.00	0.00	29.79	10.00	-26.31	115.45	-77.85	0.00	0.00	57.20	9.53	-37.24	84.72	51.16	0.00	0.00	74.19	9.47	-59.58	81.88	-0.66	0.00	0.00	82.58	15.50	-36.24	-88.09	69.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.64	-55.44	21.57	-160.66	54.91	0.00	0.00	-49.60	69.58	17.33	4.98	-18.11	0.00	0.00	29.78	10.00	-26.33	115.57	-77.80	0.00	0.00	57.24	9.57	-37.28	84.78	51.12	0.00	0.00	74.14	9.51	-59.69	81.93	-0.67	0.00	0.00	82.32	15.43	-36.27	-88.01	69.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.63	-55.40	21.62	-160.70	54.92	0.00	0.00	-49.54	69.62	17.32	4.95	-18.12	0.00	0.00	29.88	10.02	-26.30	115.63	-77.78	0.00	0.00	57.23	9.55	-37.25	84.77	51.02	0.00	0.00	74.15	9.48	-59.73	81.92	-0.73	0.00	0.00	82.42	15.47	-36.19	-88.20	69.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
