Ch1_X	Ch1_Y	Ch1_Z	Ch1_phi	Ch1_theta	Ch1_RMS	Ch1_Extra	Ch2_X	Ch2_Y	Ch2_Z	Ch2_phi	Ch2_theta	Ch2_RMS	Ch2_Extra	Ch3_X	Ch3_Y	Ch3_Z	Ch3_phi	Ch3_theta	Ch3_RMS	Ch3_Extra	Ch4_X	Ch4_Y	Ch4_Z	Ch4_phi	Ch4_theta	Ch4_RMS	Ch4_Extra	Ch5_X	Ch5_Y	Ch5_Z	Ch5_phi	Ch5_theta	Ch5_RMS	Ch5_Extra	Ch6_X	Ch6_Y	Ch6_Z	Ch6_phi	Ch6_theta	Ch6_RMS	Ch6_Extra	Ch7_X	Ch7_Y	Ch7_Z	Ch7_phi	Ch7_theta	Ch7_RMS	Ch7_Extra	Ch8_X	Ch8_Y	Ch8_Z	Ch8_phi	Ch8_theta	Ch8_RMS	Ch8_Extra	Ch9_X	Ch9_Y	Ch9_Z	Ch9_phi	Ch9_theta	Ch9_RMS	Ch9_Extra	Ch10_X	Ch10_Y	Ch10_Z	Ch10_phi	Ch10_theta	Ch10_RMS	Ch10_Extra	Ch11_X	Ch11_Y	Ch11_Z	Ch11_phi	Ch11_theta	Ch11_RMS	Ch11_Extra	Ch12_X	Ch12_Y	Ch12_Z	Ch12_phi	Ch12_theta	Ch12_RMS	Ch12_Extra
-40.69	-55.52	21.43	-161.21	55.40	0.00	0.00	-49.72	69.70	17.23	4.48	-17.71	0.00	0.00	36.50	10.51	-24.91	148.15	-59.21	0.00	0.00	58.18	12.25	-45.24	93.30	65.39	0.00	0.00	71.69	9.97	-63.13	83.34	-2.22	0.00	0.00	78.55	15.36	-32.79	-103.34	65.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.68	-55.51	21.42	-161.24	55.40	0.00	0.00	-49.73	69.68	17.24	4.46	-17.72	0.00	0.00	36.45	10.51	-24.98	148.02	-59.52	0.00	0.00	58.22	12.27	-45.12	93.30	65.13	0.00	0.00	71.68	9.94	-63.08	83.31	-2.23	0.00	0.00	78.21	15.24	-32.76	-103.42	65.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.70	-55.54	21.42	-161.24	55.44	0.00	0.00	-49.72	69.69	17.22	4.50	-17.69	0.00	0.00	36.29	10.48	-24.97	147.96	-59.73	0.00	0.00	58.28	12.26	-45.07	93.37	64.82	0.00	0.00	71.69	9.94	-63.09	83.32	-2.23	0.00	0.00	78.46	15.29	-32.80	-103.93	65.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.69	-55.53	21.43	-161.23	55.41	0.00	0.00	-49.72	69.71	17.23	4.47	-17.70	0.00	0.00	36.37	10.56	-25.05	147.72	-60.01	0.00	0.00	58.33	12.25	-44.99	93.45	64.52	0.00	0.00	71.60	9.92	-62.99	83.32	-2.25	0.00	0.00	78.47	15.35	-32.74	-104.26	65.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.69	-55.53	21.43	-161.18	55.41	0.00	0.00	-49.72	69.73	17.22	4.44	-17.70	0.00	0.00	36.23	10.52	-25.10	147.54	-60.32	0.00	0.00	58.37	12.20	-44.88	93.59	64.14	0.00	0.00	71.62	9.88	-63.01	83.32	-2.20	0.00	0.00	78.45	15.32	-32.72	-104.58	65.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.70	-55.53	21.44	-161.15	55.41	0.00	0.00	-49.72	69.73	17.21	4.45	-17.69	0.00	0.00	36.27	10.53	-25.11	147.23	-60.66	0.00	0.00	58.48	12.21	-44.77	93.70	63.85	0.00	0.00	71.72	9.96	-63.05	83.31	-2.18	0.00	0.00	78.45	15.37	-32.69	-104.90	65.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.70	-55.53	21.43	-161.19	55.42	0.00	0.00	-49.72	69.72	17.22	4.46	-17.69	0.00	0.00	36.20	10.49	-25.21	147.16	-60.94	0.00	0.00	58.52	12.35	-44.73	93.70	63.64	0.00	0.00	71.73	9.97	-63.09	83.30	-2.20	0.00	0.00	78.55	15.35	-32.74	-105.20	65.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.70	-55.56	21.43	-161.22	55.42	0.00	0.00	-49.72	69.74	17.22	4.45	-17.69	0.00	0.00	36.31	10.65	-25.26	146.94	-61.26	0.00	0.00	58.61	12.28	-44.62	93.66	63.31	0.00	0.00	71.67	10.01	-63.04	83.31	-2.22	0.00	0.00	78.41	15.38	-32.72	-105.33	65.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.68	-55.49	21.43	-161.16	55.38	0.00	0.00	-49.73	69.69	17.23	4.45	-17.72	0.00	0.00	36.17	10.55	-25.29	146.67	-61.55	0.00	0.00	58.68	12.36	-44.55	93.64	63.12	0.00	0.00	71.65	9.98	-63.05	83.30	-2.19	0.00	0.00	78.57	15.32	-32.69	-105.87	65.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.70	-55.53	21.43	-161.18	55.42	0.00	0.00	-49.73	69.74	17.21	4.42	-17.68	0.00	0.00	36.05	10.57	-25.31	146.54	-61.84	0.00	0.00	58.90	12.22	-44.50	93.50	62.83	0.00	0.00	71.60	10.04	-62.97	83.36	-2.18	0.00	0.00	78.64	15.43	-32.69	-106.22	65.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.70	-55.53	21.43	-161.18	55.41	0.00	0.00	-49.72	69.72	17.22	4.46	-17.69	0.00	0.00	36.13	10.50	-25.34	146.28	-62.16	0.00	0.00	58.86	12.19	-44.46	93.26	62.67	0.00	0.00	71.66	10.02	-62.98	83.35	-2.22	0.00	0.00	78.41	15.36	-32.63	-106.29	65.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.69	-55.49	21.44	-161.12	55.39	0.00	0.00	-49.73	69.71	17.23	4.44	-17.70	0.00	0.00	36.11	10.54	-25.39	146.02	-62.41	0.00	0.00	58.86	12.30	-44.40	93.00	62.63	0.00	0.00	71.68	10.07	-63.02	83.32	-2.20	0.00	0.00	78.68	15.37	-32.62	-106.81	65.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.68	-55.51	21.44	-161.15	55.39	0.00	0.00	-49.72	69.73	17.23	4.43	-17.69	0.00	0.00	35.98	10.49	-25.39	146.02	-62.70	0.00	0.00	58.90	12.32	-44.32	92.65	62.51	0.00	0.00	71.67	10.05	-62.99	83.32	-2.26	0.00	0.00	78.70	15.37	-32.57	-107.28	65.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.68	-55.50	21.47	-161.16	55.40	0.00	0.00	-49.74	69.74	17.21	4.42	-17.70	0.00	0.00	35.89	10.45	-25.40	145.92	-62.93	0.00	0.00	59.00	12.24	-44.33	92.27	62.40	0.00	0.00	71.66	10.06	-63.04	83.33	-2.28	0.00	0.00	78.72	15.35	-32.59	-107.69	65.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.70	-55.53	21.43	-161.14	55.40	0.00	0.00	-49.74	69.71	17.22	4.41	-17.71	0.00	0.00	35.83	10.41	-25.45	145.79	-63.08	0.00	0.00	58.94	12.31	-44.40	91.86	62.42	0.00	0.00	71.65	10.05	-63.06	83.36	-2.30	0.00	0.00	78.51	15.40	-32.59	-107.91	65.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.71	-55.50	21.43	-161.12	55.40	0.00	0.00	-49.74	69.74	17.25	4.40	-17.71	0.00	0.00	35.77	10.42	-25.45	145.61	-63.28	0.00	0.00	58.90	12.32	-44.32	91.38	62.37	0.00	0.00	71.61	10.08	-63.06	83.38	-2.30	0.00	0.00	78.59	15.39	-32.58	-108.37	65.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.69	-55.51	21.42	-161.14	55.39	0.00	0.00	-49.73	69.73	17.21	4.40	-17.70	0.00	0.00	35.74	10.43	-25.53	145.42	-63.51	0.00	0.00	58.90	12.29	-44.31	90.82	62.31	0.00	0.00	71.60	10.05	-63.09	83.45	-2.35	0.00	0.00	78.63	15.33	-32.59	-108.89	65.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.70	-55.51	21.43	-161.16	55.40	0.00	0.00	-49.72	69.73	17.20	4.38	-17.70	0.00	0.00	35.63	10.34	-25.57	145.26	-63.72	0.00	0.00	59.02	12.26	-44.35	90.42	62.26	0.00	0.00	71.71	10.09	-63.17	83.47	-2.42	0.00	0.00	78.71	15.36	-32.56	-109.36	65.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.65	-55.48	21.44	-161.14	55.39	0.00	0.00	-49.70	69.75	17.22	4.39	-17.69	0.00	0.00	35.72	10.49	-25.60	144.98	-63.87	0.00	0.00	58.96	12.30	-44.27	89.73	62.21	0.00	0.00	71.68	10.11	-63.08	83.49	-2.45	0.00	0.00	78.66	15.44	-32.53	-109.51	65.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.69	-55.50	21.47	-161.14	55.39	0.00	0.00	-49.76	69.74	17.22	4.40	-17.68	0.00	0.00	35.62	10.44	-25.61	144.86	-63.99	0.00	0.00	58.86	12.29	-44.31	89.11	62.11	0.00	0.00	71.51	10.16	-63.09	83.58	-2.51	0.00	0.00	78.82	15.47	-32.50	-110.07	65.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.68	-55.50	21.45	-161.14	55.40	0.00	0.00	-49.74	69.73	17.20	4.39	-17.69	0.00	0.00	35.61	10.33	-25.68	144.75	-64.12	0.00	0.00	58.87	12.28	-44.37	88.25	62.02	0.00	0.00	71.53	10.12	-63.18	83.66	-2.55	0.00	0.00	78.78	15.51	-32.58	-110.31	65.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.73	-55.54	21.38	-161.10	55.41	0.00	0.00	-49.73	69.69	17.24	4.37	-17.70	0.00	0.00	35.48	10.34	-25.71	144.48	-64.13	0.00	0.00	58.72	12.25	-44.40	87.30	61.96	0.00	0.00	71.39	10.16	-63.25	83.68	-2.59	0.00	0.00	78.64	15.30	-32.60	-110.67	65.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.69	-55.49	21.42	-161.14	55.40	0.00	0.00	-49.72	69.74	17.19	4.37	-17.67	0.00	0.00	35.37	10.31	-25.65	144.53	-64.16	0.00	0.00	58.83	12.22	-44.42	86.81	61.77	0.00	0.00	71.49	10.15	-63.40	83.70	-2.70	0.00	0.00	78.75	15.39	-32.57	-111.02	65.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.68	-55.49	21.43	-161.12	55.39	0.00	0.00	-49.73	69.74	17.23	4.38	-17.66	0.00	0.00	35.51	10.33	-25.70	144.25	-64.29	0.00	0.00	58.71	12.30	-44.40	85.93	61.60	0.00	0.00	71.50	10.20	-63.39	83.82	-2.73	0.00	0.00	78.69	15.47	-32.56	-111.30	65.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.69	-55.48	21.44	-161.11	55.41	0.00	0.00	-49.74	69.75	17.24	4.38	-17.68	0.00	0.00	35.44	10.36	-25.69	144.07	-64.34	0.00	0.00	58.70	12.32	-44.43	84.94	61.35	0.00	0.00	71.45	10.24	-63.46	83.89	-2.88	0.00	0.00	78.79	15.45	-32.61	-111.98	65.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.68	-55.48	21.44	-161.13	55.42	0.00	0.00	-49.74	69.75	17.20	4.37	-17.67	0.00	0.00	35.42	10.29	-25.73	144.04	-64.48	0.00	0.00	58.89	12.19	-44.50	84.23	61.07	0.00	0.00	71.33	10.27	-63.58	84.03	-2.97	0.00	0.00	79.00	15.56	-32.56	-112.62	65.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.69	-55.50	21.41	-161.10	55.42	0.00	0.00	-49.73	69.73	17.23	4.37	-17.67	0.00	0.00	35.35	10.27	-25.74	143.91	-64.51	0.00	0.00	58.75	12.21	-44.46	83.51	60.84	0.00	0.00	71.29	10.26	-63.62	84.13	-3.04	0.00	0.00	78.82	15.42	-32.63	-112.96	65.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.70	-55.48	21.42	-161.14	55.42	0.00	0.00	-49.74	69.75	17.18	4.35	-17.65	0.00	0.00	35.36	10.31	-25.73	143.78	-64.64	0.00	0.00	58.72	12.29	-44.44	83.16	60.60	0.00	0.00	71.30	10.33	-63.67	84.19	-3.16	0.00	0.00	79.03	15.51	-32.62	-113.62	65.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.68	-55.49	21.43	-161.12	55.43	0.00	0.00	-49.75	69.74	17.20	4.36	-17.66	0.00	0.00	35.28	10.27	-25.74	143.71	-64.72	0.00	0.00	58.76	12.19	-44.46	83.47	60.31	0.00	0.00	71.25	10.37	-63.76	84.34	-3.24	0.00	0.00	79.11	15.58	-32.67	-114.08	65.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.70	-55.52	21.40	-161.12	55.45	0.00	0.00	-49.75	69.72	17.18	4.35	-17.67	0.00	0.00	35.26	10.17	-25.78	143.62	-64.84	0.00	0.00	58.69	12.26	-44.44	83.67	60.09	0.00	0.00	71.23	10.35	-63.86	84.45	-3.32	0.00	0.00	79.07	15.58	-32.70	-114.47	65.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.70	-55.50	21.43	-161.11	55.42	0.00	0.00	-49.74	69.74	17.24	4.35	-17.64	0.00	0.00	35.28	10.34	-25.76	143.40	-64.90	0.00	0.00	58.71	12.22	-44.32	83.85	59.86	0.00	0.00	71.19	10.38	-63.84	84.50	-3.39	0.00	0.00	79.16	15.54	-32.63	-114.90	65.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.71	-55.50	21.41	-161.15	55.44	0.00	0.00	-49.74	69.74	17.18	4.33	-17.65	0.00	0.00	35.25	10.20	-25.78	143.43	-65.03	0.00	0.00	58.66	12.22	-44.39	84.09	59.59	0.00	0.00	71.09	10.37	-63.91	84.56	-3.46	0.00	0.00	79.22	15.52	-32.73	-115.35	65.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.71	-55.50	21.43	-161.14	55.45	0.00	0.00	-49.74	69.75	17.20	4.33	-17.65	0.00	0.00	35.20	10.20	-25.78	143.41	-65.14	0.00	0.00	58.63	12.24	-44.40	84.43	59.38	0.00	0.00	71.13	10.40	-63.97	84.63	-3.56	0.00	0.00	79.15	15.45	-32.69	-115.81	65.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.69	-55.50	21.44	-161.12	55.43	0.00	0.00	-49.74	69.74	17.26	4.34	-17.63	0.00	0.00	35.12	10.30	-25.73	143.22	-65.13	0.00	0.00	58.62	12.23	-44.33	84.80	59.21	0.00	0.00	71.08	10.45	-63.96	84.70	-3.64	0.00	0.00	79.20	15.51	-32.64	-116.18	65.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.69	-55.49	21.40	-161.14	55.44	0.00	0.00	-49.76	69.75	17.19	4.34	-17.63	0.00	0.00	35.18	10.25	-25.81	143.17	-65.24	0.00	0.00	58.58	12.25	-44.40	84.98	59.00	0.00	0.00	71.10	10.45	-64.12	84.74	-3.75	0.00	0.00	79.29	15.53	-32.71	-116.61	65.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.70	-55.49	21.41	-161.17	55.44	0.00	0.00	-49.74	69.75	17.18	4.32	-17.63	0.00	0.00	35.15	10.18	-25.82	143.08	-65.32	0.00	0.00	58.54	12.17	-44.42	85.13	58.79	0.00	0.00	71.05	10.37	-64.15	84.79	-3.85	0.00	0.00	79.40	15.55	-32.69	-117.11	65.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.70	-55.50	21.41	-161.14	55.46	0.00	0.00	-49.76	69.74	17.21	4.33	-17.65	0.00	0.00	35.10	10.17	-25.89	142.90	-65.38	0.00	0.00	58.40	12.21	-44.46	85.11	58.67	0.00	0.00	70.95	10.44	-64.23	84.87	-3.97	0.00	0.00	79.34	15.52	-32.73	-117.52	65.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.68	-55.50	21.39	-161.14	55.46	0.00	0.00	-49.76	69.74	17.19	4.33	-17.64	0.00	0.00	35.04	10.17	-25.91	142.80	-65.43	0.00	0.00	58.28	12.29	-44.42	84.99	58.56	0.00	0.00	70.96	10.55	-64.28	84.92	-4.11	0.00	0.00	79.43	15.50	-32.75	-117.99	65.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
